name,img,instagram,labels
PROFF,https://www.beatstats.com/images/artist/large/24276.jpg?version=38034,https://www.instagram.com/proff,"['ANJUNADEEP', 'MONSTERCAT', 'THUNDERLAB COLLECTIVE', 'MELODY OF THE SOUL', 'COLORIZE (ENHANCED)', 'SKYTOP']"
DANCES,https://www.beatstats.com/images/artist/large/579328.jpg?version=58938,https://www.instagram.com/dances,"['HELLBENT RECORDS', ""RULES DON'T APPLY"", 'CREATE MUSIC GROUP', 'TERMINAL UNDERGROUND', 'DIRTYBIRD', 'SOLOTOKO']"
KX5,https://www.beatstats.com/images/artist/large/1041800.jpg?version=19582,https://www.instagram.com/kx5,"['MAU5TRAP', 'MAU5TRAP RECORDINGS LIMI....']"
HOT MOUTH,https://www.beatstats.com/images/artist/large/105750.jpg?version=56279,https://www.instagram.com/hot_mouth,"[""SPINNIN' RECORDS"", 'JUICY MUSIC (ARMADA MUSI....', 'MAU5TRAP', 'RISING MUSIC']"
SIEGE,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/siege,"['AZULI RECORDS', 'TOOLROOM', 'TOOLROOM TRAX', 'ARMADA MUSIC', 'FFRR', 'ABODE RECORDS', ""SPINNIN' DEEP"", 'EXPLOITED', 'SAVED RECORDS', 'MILK & SUGAR', 'GLASGOW UNDERGROUND', 'BIG LOVE MUSIC', 'ATLANTIC RECORDS UK', 'STRICTLY RHYTHM', 'WE ARE THE BRAVE', 'BROBOT RECORDS', 'CIRCUS RECORDINGS', 'BIG BEAT RECORDS', 'CR2 RECORDS', 'DAYS LIKE NIGHTS', 'LOVE & OTHER']"
ILARIO ALICANTE,https://www.beatstats.com/images/artist/large/46223.jpg?version=20798,https://www.instagram.com/ilario_alicante,"['DRUMCODE', 'COCOON RECORDINGS', 'VIRGO', 'SOMA RECORDS']"
CARLOH,https://www.beatstats.com/images/artist/large/511650.jpg?version=3284,https://www.instagram.com/carloh,"['TAKE NOTES', 'DOSMUNDOS', 'HOT CREATIONS', 'SOLID GROOVES RAW']"
ELI & FUR,https://www.beatstats.com/images/artist/large/375882.jpg?version=4786,https://www.instagram.com/eli_&_fur,"['[PIAS] ÉLECTRONIQUE', 'NYX MUSIC', 'ANJUNADEEP']"
BANDO (GR),https://www.beatstats.com/images/artist/large/573376.jpg?version=14083,https://www.instagram.com/bando_(gr),['ENCASA RECORDS']
GARMIANI,https://www.beatstats.com/images/artist/large/257909.jpg?version=64292,https://www.instagram.com/garmiani,"[""SPINNIN' RECORDS"", 'MUSICAL FREEDOM', 'DIM MAK RECORDS']"
CARL CRAIG,https://www.beatstats.com/images/artist/large/6460.jpg?version=21950,https://www.instagram.com/carl_craig,['MUTE']
FRANCESCO ROSSI,https://www.beatstats.com/images/artist/large/29632.jpg?version=12803,https://www.instagram.com/francesco_rossi,['D:VISION']
MIKE DUNN,https://www.beatstats.com/images/artist/large/13669.jpg?version=48715,https://www.instagram.com/mike_dunn,"['SOULFURIC DEEP', 'BIG LOVE MUSIC', 'CLASSIC MUSIC COMPANY', 'DEFECTED', 'TRAX RECORDS', 'REKIDS']"
VOLTAGE,https://www.beatstats.com/images/artist/large/94249.jpg?version=62406,https://www.instagram.com/voltage,"['ALL AROUND THE WORLD', 'SOUPED UP RECORDS', 'NUFORM', 'DNB ALLSTARS', 'RINSE / KOOL', 'WOLFPACK RECORDS', 'V RECORDINGS']"
BEN STERLING,https://www.beatstats.com/images/artist/large/583787.jpg?version=9531,https://www.instagram.com/ben_sterling,"['PLANETX', '[PIAS] ÉLECTRONIQUE', 'OBLONG RECORDS', 'FLAMINGO RECORDINGS', 'DIYNAMIC']"
DO SANTOS,https://www.beatstats.com/images/artist/large/58905.jpg?version=53912,https://www.instagram.com/do_santos,"['SANTOS MUSIC', 'LAGUNA RECORDS', 'STEREO PRODUCTIONS CATAL....', 'INCORRECT', 'MATERIAL', 'SANTOS TRAX', 'WHOYOSTRO', 'GO DEEVA RECORDS', '303LOVERS', 'LEMON-AID MUSIC']"
SAWEETIE,https://www.beatstats.com/images/artist/large/717943.jpg?version=58938,https://www.instagram.com/saweetie,"['ATLANTIC RECORDS UK', 'COLUMBIA/LAST KINGS RECO....', 'THA ALUMNI MUSIC GROUP/8....', 'QUALITY CONTROL MUSIC/MO....']"
DEE MONTERO,https://www.beatstats.com/images/artist/large/392381.jpg?version=12920,https://www.instagram.com/dee_montero,"['FUTURESCOPE', 'WARUNG RECORDINGS', 'MOBILEE RECORDS']"
AC SLATER,https://www.beatstats.com/images/artist/large/52351.jpg?version=35173,https://www.instagram.com/ac_slater,"['NIGHT BASS RECORDS', 'FLY WITH US', 'LATE CHECKOUT', 'MONSTERCAT', 'SLATER SOUNDS']"
CEVIN FISHER,https://www.beatstats.com/images/artist/large/1931.jpg?version=23019,https://www.instagram.com/cevin_fisher,"['NERVOUS RECORDS', 'MAXI RECORDS', 'STEREO PRODUCTIONS', 'FAITH', 'KING STREET CLASSICS', 'BOOTH BUSTERS', 'STEREO PRODUCTIONS CATAL....']"
THE SHAPESHIFTERS,https://www.beatstats.com/images/artist/large/75913.jpg?version=53671,https://www.instagram.com/the_shapeshifters,"['GLITTERBOX RECORDINGS', 'PLEASED AS PUNCH', 'SNATCH! RECORDS']"
BODDEN,https://www.beatstats.com/images/artist/large/322350.jpg?version=21729,https://www.instagram.com/bodden,"['OFF RECORDINGS', 'STIL VOR TALENT', 'MILK & SUGAR', 'GLASGOW UNDERGROUND']"
SHALL OCIN,https://www.beatstats.com/images/artist/large/245111.jpg?version=37406,https://www.instagram.com/shall_ocin,['CLASH LION']
MIKKAS,https://www.beatstats.com/images/artist/large/53720.jpg?version=45572,https://www.instagram.com/mikkas,"['ARMADA MUSIC ALBUMS', 'STRICTLY RHYTHM', 'ARMIND (ARMADA)']"
NOISIA,https://www.beatstats.com/images/artist/large/912.jpg?version=1275,https://www.instagram.com/noisia,"['OWSLA', 'OWSLA/ATLANTIC', 'VISION RECORDINGS']"
MODE APART,https://www.beatstats.com/images/artist/large/754298.jpg?version=4429,https://www.instagram.com/mode_apart,['AMULANGA']
DUCK SAUCE,https://www.beatstats.com/images/artist/large/110461.jpg?version=64479,https://www.instagram.com/duck_sauce,['D4 D4NCE']
MORD FUSTANG,https://www.beatstats.com/images/artist/large/173178.jpg?version=6137,https://www.instagram.com/mord_fustang,"['PLASMAPOOL', 'MAGIC TROOPER']"
VASSA,https://www.beatstats.com/images/artist/large/616107.jpg?version=33983,https://www.instagram.com/vassa,"['PORNOSTAR RECORDS', 'AREA 94', 'WHICH BOTTLE?']"
KATY B,https://www.beatstats.com/images/artist/large/122020.jpg?version=55157,https://www.instagram.com/katy_b,['POSITIVA']
MAURICE WEST,https://www.beatstats.com/images/artist/large/453888.jpg?version=61760,https://www.instagram.com/maurice_west,['ZOO DIGITAL']
GORDO (US),https://www.beatstats.com/images/artist/large/1016604.jpg?version=30312,https://www.instagram.com/gordo_(us),"[""CUTTIN' HEADZ"", 'ULTRA', 'MINISTRY OF SOUND RECORD....', 'ULTRA RECORDS, LLC']"
THE VIC,https://www.beatstats.com/images/artist/large/1108060.jpg?version=58938,https://www.instagram.com/the_vic,['HIGHER GROUND']
JOSEMENT,https://www.beatstats.com/images/artist/large/423822.jpg?version=53115,https://www.instagram.com/josement,"['BLACK BOOK RECORDS', 'IRENE RECORDS', 'DSR DIGITAL', 'ZERO COOL', 'ITECHNO', 'ZERO DEEP', 'TOTAL FREEDOM RECORDINGS']"
KORA (CA),https://www.beatstats.com/images/artist/large/584780.jpg?version=5883,https://www.instagram.com/kora_(ca),"['SAISONS', 'DREAMING AWAKE', 'AKBAL MUSIC EDITIONS', 'IAMHER']"
B LIVE,https://www.beatstats.com/images/artist/large/158522.jpg?version=58938,https://www.instagram.com/b_live,"['GOSSIP', 'DNB ALLSTARS', 'RINSE / KOOL']"
MASTERS AT WORK,https://www.beatstats.com/images/artist/large/5778.jpg?version=55437,https://www.instagram.com/masters_at_work,"['MAW RECORDS', 'CUTTING RECORDS', '[PIAS] RECORDINGS']"
GUY MANTZUR,https://www.beatstats.com/images/artist/large/45081.jpg?version=19367,https://www.instagram.com/guy_mantzur,"['MOMENTS', 'NATURA VIVA BLACK', 'PLATTENBANK']"
BENNY L,https://www.beatstats.com/images/artist/large/450257.jpg?version=27078,https://www.instagram.com/benny_l,"['TRES-2B MUSIC', 'METALHEADZ']"
SEVEN LIONS,https://www.beatstats.com/images/artist/large/241780.jpg?version=50571,https://www.instagram.com/seven_lions,"['OPHELIA', 'CASABLANCA NEW/REPUBLIC ....', 'ANJUNABEATS', 'SEEKING BLUE']"
FRIEND WITHIN,https://www.beatstats.com/images/artist/large/313088.jpg?version=53593,https://www.instagram.com/friend_within,"['ARMADA MUSIC', 'HE LOVES YOU', 'TOOLROOM']"
AUDIOFLY,https://www.beatstats.com/images/artist/large/49141.jpg?version=57182,https://www.instagram.com/audiofly,['BAR 25 MUSIC']
PARADIZE GROOVE,https://www.beatstats.com/images/artist/large/408274.jpg?version=508,https://www.instagram.com/paradize_groove,"['PORNOSTAR RECORDS', 'ERASE RECORDS', 'PORNOSTAR COMPS']"
DAVID MORALES,https://www.beatstats.com/images/artist/large/1960.jpg?version=63830,https://www.instagram.com/david_morales,"['WH0 PLAYS', 'MUSICAL DIRECTIONS']"
SAM FRANDISCO,https://www.beatstats.com/images/artist/large/1174168.jpg?version=41186,https://www.instagram.com/sam_frandisco,['WH0 PLAYS']
STEVE MARTANO,https://www.beatstats.com/images/artist/large/1196403.jpg?version=21832,https://www.instagram.com/steve_martano,['WH0 PLAYS']
HALOGENIX,https://www.beatstats.com/images/artist/large/204551.jpg?version=8361,https://www.instagram.com/halogenix,"['GEMINI GEMINI', 'SHOGUN AUDIO']"
JEROME ISMA-AE,https://www.beatstats.com/images/artist/large/5033.jpg?version=42266,https://www.instagram.com/jerome_isma-ae,"['SLC-6 MUSIC', 'JEE PRODUCTIONS', 'IBOGA RECORDS']"
A7S,https://www.beatstats.com/images/artist/large/757309.jpg?version=20541,https://www.instagram.com/a7s,"[""SPINNIN' RECORDS"", 'VIRGIN', 'UNIVERSAL MUSIC LTDA.']"
ANDY C,https://www.beatstats.com/images/artist/large/3393.jpg?version=17595,https://www.instagram.com/andy_c,"['ANDY C', 'POLYDOR RECORDS', 'ARMADA MUSIC', 'V2 / COOP']"
KEVIN HADEN,https://www.beatstats.com/images/artist/large/545139.jpg?version=44224,https://www.instagram.com/kevin_haden,['SOUL HEAVEN RECORDS']
DEBORAH DE LUCA,https://www.beatstats.com/images/artist/large/207637.jpg?version=2032,https://www.instagram.com/deborah_de_luca,"['SOLAMENTE', 'FACTORY 93 RECORDS', 'SMILAX RECORDS']"
AGENTS OF TIME,https://www.beatstats.com/images/artist/large/383589.jpg?version=62135,https://www.instagram.com/agents_of_time,"['TOMORROWLAND MUSIC', 'ARMIND (ARMADA)', 'TIME MACHINE RECORDINGS', 'VINTAGE CULTURE', 'AFTERLIFE RECORDS']"
METRIK,https://www.beatstats.com/images/artist/large/40108.jpg?version=31627,https://www.instagram.com/metrik,"['EMI', 'VIPER RECORDINGS', 'HOSPITAL RECORDS']"
SIWELL,https://www.beatstats.com/images/artist/large/27536.jpg?version=2235,https://www.instagram.com/siwell,"['TROPICA RECORDS', 'ALTRA MODA']"
NEWMAN (NYC),https://www.beatstats.com/images/artist/large/655709.jpg?version=14100,https://www.instagram.com/newman_(nyc),"['ALL DAY I DREAM', 'TALE & TONE']"
SOLAR STATE,https://www.beatstats.com/images/artist/large/73297.jpg?version=58938,https://www.instagram.com/solar_state,['SOAVE']
DUALITIES,https://www.beatstats.com/images/artist/large/711552.jpg?version=58938,https://www.instagram.com/dualities,['SOAVE']
GINTON,https://www.beatstats.com/images/artist/large/963196.jpg?version=65444,https://www.instagram.com/ginton,"['DAWN PATROL RECORDS', 'WOODY TREES']"
LAYEFA,https://www.beatstats.com/images/artist/large/1229238.jpg?version=58938,https://www.instagram.com/layefa,['DAWN PATROL RECORDS']
BRETT GOULD,https://www.beatstats.com/images/artist/large/240934.jpg?version=45050,https://www.instagram.com/brett_gould,"['SNATCH! RECORDS', 'CR2 RECORDS', 'SOLID GROOVES RECORDS', 'ALTRA MODA', 'SOLA', 'MOTHER RECORDINGS', 'INCORRECT', 'LOST RECORDS', '7WALLACE', 'REALM RECORDS', 'LAPSUS MUSIC', 'REPOPULATE MARS', 'GLASGOW UNDERGROUND', 'SINK OR SWIM', 'ORIGINS RCRDS', 'RAWSOME RECORDINGS', 'KINETIKA RECORDS', 'FARRIS WHEEL RECORDINGS']"
VINNE,https://www.beatstats.com/images/artist/large/479547.jpg?version=48535,https://www.instagram.com/vinne,"['REVEALED RECORDINGS', ""SPINNIN' RECORDS"", 'SMASH THE HOUSE OFFICIAL', 'FUTURE HOUSE MUSIC']"
SHAMONIQUE,https://www.beatstats.com/images/artist/large/685929.jpg?version=58938,https://www.instagram.com/shamonique,['RELIEF']
SINNER & JAMES,https://www.beatstats.com/images/artist/large/429334.jpg?version=56016,https://www.instagram.com/sinner_&_james,"['HOT FUSS', 'SPACEDISCO RECORDS', 'TRANSA RECORDS', 'GUESTHOUSE MUSIC', 'WH0 PLAYS']"
STEVE LACY,https://www.beatstats.com/images/artist/large/490946.jpg?version=58938,https://www.instagram.com/steve_lacy,"['DEFECTED', 'VIRGIN EMI']"
EL CHUAPE,https://www.beatstats.com/images/artist/large/355405.jpg?version=58938,https://www.instagram.com/el_chuape,"[""SPINNIN' RECORDS""]"
HENRIX,https://www.beatstats.com/images/artist/large/286301.jpg?version=58938,https://www.instagram.com/henrix,['CR2 RECORDS']
KAZ JAMES,https://www.beatstats.com/images/artist/large/53448.jpg?version=46929,https://www.instagram.com/kaz_james,"['KRUSHES', 'ROSE AVENUE']"
GLOVIBES,https://www.beatstats.com/images/artist/large/61816.jpg?version=58760,https://www.instagram.com/glovibes,['BONANZA RECORDS']
KUNGS,https://www.beatstats.com/images/artist/large/413504.jpg?version=32990,https://www.instagram.com/kungs,"['UNIVERSAL MUSIC DIVISION....', 'CLUB AZUR', 'COLUMBIA LOCAL']"
UPGRADE,https://www.beatstats.com/images/artist/large/252764.jpg?version=54557,https://www.instagram.com/upgrade,"['REGROUP RECORDS', 'LOW DOWN DEEP RECORDINGS', 'SERIAL KILLAZ', 'SOUPED UP RECORDS']"
MARK FANCIULLI,https://www.beatstats.com/images/artist/large/190671.jpg?version=44691,https://www.instagram.com/mark_fanciulli,"['PLAY IT SAY IT', 'MOBILEE RECORDS', 'DEFECTED', 'SAVED RECORDS', 'MODA BLACK', 'MOON HARBOUR RECORDINGS', 'DFTD', 'PLANET E COMMUNICATIONS', 'GREEN']"
DUA LIPA,https://www.beatstats.com/images/artist/large/542415.jpg?version=5870,https://www.instagram.com/dua_lipa,['COLUMBIA (SONY)']
RETROVISION,https://www.beatstats.com/images/artist/large/53990.jpg?version=34256,https://www.instagram.com/retrovision,"['MORE BASS MORE GOOD', 'MONSTERCAT', 'NCS', 'WARNER MUSIC CENTRAL EUR....', 'HEXAGON']"
BARTOSZ BRENES,https://www.beatstats.com/images/artist/large/66070.jpg?version=29254,https://www.instagram.com/bartosz_brenes,['CR2 RECORDS']
VINTER (BR),https://www.beatstats.com/images/artist/large/961422.jpg?version=54108,https://www.instagram.com/vinter_(br),['HOT CREATIONS']
STEVIE APPLETON,https://www.beatstats.com/images/artist/large/560621.jpg?version=58938,https://www.instagram.com/stevie_appleton,"['INSOMNIAC RECORDS', 'THREE SIX ZERO RECORDING....', 'ULTRA', 'EXPERTS ONLY']"
JOEZI,https://www.beatstats.com/images/artist/large/930248.jpg?version=65324,https://www.instagram.com/joezi,"['SUNSET GATHERING', 'ULTRA', 'MILK & SUGAR', 'WIRED', 'MADORASINDAHOUSE RECORDS', 'DEEP ROOT TRIBE', 'KITISURU', 'UP STAR', 'TRANSA RECORDS', 'GO DEEVA RECORDS']"
KAS:ST,https://www.beatstats.com/images/artist/large/576074.jpg?version=52355,https://www.instagram.com/kas:st,"['UPPERGROUND', 'HILOMATIK', 'AFTERLIFE RECORDS', 'INTERSTELLAR RECORDINGS ....', 'FLYANCE RECORDS']"
HENRY JOHN MORGAN,https://www.beatstats.com/images/artist/large/72624.jpg?version=35582,https://www.instagram.com/henry_john_morgan,['OXYD RECORDS']
HARRISON,https://www.beatstats.com/images/artist/large/82871.jpg?version=18923,https://www.instagram.com/harrison,['ONE SEVEN MUSIC']
HOT NATURED,https://www.beatstats.com/images/artist/large/109754.jpg?version=14553,https://www.instagram.com/hot_natured,"['FFRR', 'HOT CREATIONS', 'EMERALD CITY MUSIC']"
BLR,https://www.beatstats.com/images/artist/large/257564.jpg?version=48239,https://www.instagram.com/blr,"['TRUESOUL', 'COLORIZE (ENHANCED)', 'ANJUNABEATS', 'EXIT SOUNDSCAPE', ""SPINNIN' RECORDS"", 'BLACK HOLE RECORDINGS', 'ARMIND (ARMADA)', 'DRUMCODE', ""SPINNIN' DEEP""]"
PARTICLE,https://www.beatstats.com/images/artist/large/524673.jpg?version=41570,https://www.instagram.com/particle,"['CRITICAL MUSIC', 'SHOGUN AUDIO']"
ELLA LOPONTE,https://www.beatstats.com/images/artist/large/611532.jpg?version=58938,https://www.instagram.com/ella_loponte,"['AFTR:HRS', 'SPACE MOTION RECORDS']"
PAUL C,https://www.beatstats.com/images/artist/large/8666.jpg?version=56009,https://www.instagram.com/paul_c,"['UNDER NO ILLUSION', 'NOTHING ELSE MATTERS', ""PAUL'S BOUTIQUE"", '303LOVERS', 'HOT CREATIONS', 'ROUSH LABEL']"
ANGELOV,https://www.beatstats.com/images/artist/large/811099.jpg?version=63384,https://www.instagram.com/angelov,['DESSERT']
SURYA SEN,https://www.beatstats.com/images/artist/large/995158.jpg?version=58938,https://www.instagram.com/surya_sen,"['GOOD COMPANY', 'CLUB SWEAT', 'NINJA TUNE']"
ROBBIE RISE,https://www.beatstats.com/images/artist/large/590017.jpg?version=58938,https://www.instagram.com/robbie_rise,['SASS']
ROBAG WRUHME,https://www.beatstats.com/images/artist/large/4097.jpg?version=44052,https://www.instagram.com/robag_wruhme,"['KOMPAKT EXTRA', 'SONGSPIRE RECORDS', 'NATURA VIVA BLACK']"
KRYSTAL KLEAR,https://www.beatstats.com/images/artist/large/165142.jpg?version=44851,https://www.instagram.com/krystal_klear,"['COCOON RECORDINGS', 'RUNNING BACK', 'LONDON RECORDS (BECAUSE ....']"
GW HARRISON,https://www.beatstats.com/images/artist/large/561952.jpg?version=25039,https://www.instagram.com/gw_harrison,"['LOVEJUICE RECORDS', 'NERVOUS RECORDS', 'NO BAD FRIDAYS RECORDS']"
95 NORTH,https://www.beatstats.com/images/artist/large/1996.jpg?version=58938,https://www.instagram.com/95_north,"['NOTHING ELSE MATTERS (SO....', 'KING STREET CLASSICS']"
BYOR,https://www.beatstats.com/images/artist/large/527477.jpg?version=55993,https://www.instagram.com/byor,"[""SPINNIN' RECORDS"", 'ACTUATION', 'HMG', 'BROKE', 'THE MYTH OF NYX', 'SINK OR SWIM']"
CHAMBRAY,https://www.beatstats.com/images/artist/large/269701.jpg?version=32476,https://www.instagram.com/chambray,"['REKIDS', 'NOTHING ELSE MATTERS', 'FOOD MUSIC', ""SPINNIN' DEEP"", 'RECORD UNION', 'UNDISPUTED MUSIC', 'SOSURE MUSIC', 'KNEE DEEP IN SOUND', 'HOT HAUS RECS', 'ULTRAMAJIC', 'BOYSNOIZE RECORDS', 'AXTONE RECORDS', 'MUSIC TO DIE FOR']"
DEMARZO,https://www.beatstats.com/images/artist/large/207187.jpg?version=7451,https://www.instagram.com/demarzo,"['PIV', 'CECILLE', 'TAMANGO RECORDS', 'KITTBALL', 'MICROHERTZ', 'PUSHER RECORDS', 'NO ART', 'HEAVY HOUSE SOCIETY', 'UNDERGROUND AUDIO', 'FAMILY PARTNER', 'DEEPERFECT', 'HOT CREATIONS', 'HOUSE PUFF RECORDS', 'HEDZUP RECORDS', 'DEFINITION:MUSIC', 'SINCOPAT', 'TOOLROOM', 'MATERIALISM', 'DOWNHILL MUSIC', 'SANITY', 'WOW! RECORDINGS', 'MOAN', 'UNDER NO ILLUSION', 'RENDR RECORDS', 'TOOLROOM TRAX', 'ELROW MUSIC', 'REPOPULATE MARS', 'LEMON-AID MUSIC', 'DEFINITIVE RECORDINGS', 'MANITOX', 'ITH (DEFECTED IN THE HOU....']"
KPD,https://www.beatstats.com/images/artist/large/218508.jpg?version=15192,https://www.instagram.com/kpd,"['TOTAL FREEDOM +', 'FREAKIN909', 'MONOSIDE', 'KLAPHOUSE RECORDS', 'PPMUSIC', 'CUBE RECORDINGS', 'HOUSEU', 'MOOD FUNK RECORDS', 'ARMADA SUBJEKT', 'HOUSEYOUNITE RECORDS', 'CLUB SWEAT', 'DEFECTED']"
PLASTIK FUNK,https://www.beatstats.com/images/artist/large/16942.jpg?version=16221,https://www.instagram.com/plastik_funk,"['FUTURE HOUSE MUSIC', 'FUNK YOU MUSIK', 'RAVE CULTURE', 'ONE SEVEN MUSIC', 'HYSTERIA', 'PROTOCOL RECORDINGS', 'SMASH THE HOUSE OFFICIAL']"
BECKERS,https://www.beatstats.com/images/artist/large/9453.jpg?version=11505,https://www.instagram.com/beckers,"['SPROUT', 'WARUNG RECORDINGS', 'DREAMING AWAKE']"
LIFE ON PLANETS,https://www.beatstats.com/images/artist/large/380949.jpg?version=31986,https://www.instagram.com/life_on_planets,"['NO ART', ""RULES DON'T APPLY"", 'HEIST RECORDINGS']"
AXEL PAEREL,https://www.beatstats.com/images/artist/large/922150.jpg?version=58938,https://www.instagram.com/axel_paerel,['ZERO COOL']
ROGER SANCHEZ,https://www.beatstats.com/images/artist/large/4418.jpg?version=44344,https://www.instagram.com/roger_sanchez,"['EGOISTE', 'VIRGIN', 'GOOD COMPANY']"
VAAL,https://www.beatstats.com/images/artist/large/270364.jpg?version=63037,https://www.instagram.com/vaal,"['AFTERLIFE RECORDS', 'LIFE AND DEATH', 'INNERVISIONS', 'GET PHYSICAL MUSIC', 'PALE BLUE DOT']"
ALGRTHM,https://www.beatstats.com/images/artist/large/805601.jpg?version=58938,https://www.instagram.com/algrthm,"['BEATZ', 'PRISON ENTERTAINMENT', 'KUDOZ RECORDS']"
DARMON,https://www.beatstats.com/images/artist/large/32708.jpg?version=50571,https://www.instagram.com/darmon,"['REDOLENT', 'INSOMNIAC RECORDS', 'HUMAN BY DEFAULT', 'ABRACADABRA MUSIC']"
KHREBTO,https://www.beatstats.com/images/artist/large/518988.jpg?version=14527,https://www.instagram.com/khrebto,"[""SPINNIN' RECORDS"", 'POE BOY/ATLANTIC', 'HELDEEP RECORDS', 'HEXHIBITION', 'HEXAGON', 'GENERATION HEX', 'MUSICAL FREEDOM']"
PAUL BLEASDALE,https://www.beatstats.com/images/artist/large/335637.jpg?version=58938,https://www.instagram.com/paul_bleasdale,['CLEVELAND CITY']
MR JAY,https://www.beatstats.com/images/artist/large/879002.jpg?version=13013,https://www.instagram.com/mr_jay,"['HOUSE HEADS', 'CLEVELAND CITY', 'REVOKE']"
ZDS,https://www.beatstats.com/images/artist/large/151178.jpg?version=21049,https://www.instagram.com/zds,"['DIRTYBIRD', 'BLASé BOYS CLUB / VIRGI....', 'TOOLROOM', 'HOTBOI RECORDS', 'DFTD', 'ALIENS ON MUSHROOMS', 'THIS AND THAT', 'TOY TONICS', 'PLAY IT DOWN']"
JONATHAN KASPAR,https://www.beatstats.com/images/artist/large/468783.jpg?version=23257,https://www.instagram.com/jonathan_kaspar,"['KOMPAKT', 'INNERVISIONS', 'KUNYE', 'PETS RECORDINGS', 'CROSSTOWN REBELS', 'TURBO RECORDINGS', 'NATURA VIVA BLACK']"
LONDONGROUND,https://www.beatstats.com/images/artist/large/123294.jpg?version=44632,https://www.instagram.com/londonground,"['SIGHT RECORDS', 'BAMBOLEO', 'INERMU']"
DILLON NATHANIEL,https://www.beatstats.com/images/artist/large/486591.jpg?version=22857,https://www.instagram.com/dillon_nathaniel,"['TECHNE', 'CONFESSION', 'STRANGELOVE RECORDINGS', 'FREAKIN909', 'FARRIS WHEEL RECORDINGS', 'INCORRECT']"
LANA PARRILLA,https://www.beatstats.com/images/artist/large/980244.jpg?version=6056,https://www.instagram.com/lana_parrilla,['BONANZA RECORDS']
KINGS OF THE ROLLERS,https://www.beatstats.com/images/artist/large/655806.jpg?version=35821,https://www.instagram.com/kings_of_the_rollers,"['SOUPED UP RECORDS', 'DNB ALLSTARS', 'HOSPITAL RECORDS']"
